id,name,unit,sensor
AIRCRAFT-SENSOR-AIRCRAFT-142-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-142
AIRCRAFT-SENSOR-AIRCRAFT-142-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-142
AIRCRAFT-SENSOR-AIRCRAFT-142-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-142
AIRCRAFT-SENSOR-AIRCRAFT-142-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-142
AIRCRAFT-SENSOR-AIRCRAFT-143-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-143
AIRCRAFT-SENSOR-AIRCRAFT-143-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-143
AIRCRAFT-SENSOR-AIRCRAFT-143-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-143
AIRCRAFT-SENSOR-AIRCRAFT-143-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-143
AIRCRAFT-SENSOR-AIRCRAFT-144-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-144
AIRCRAFT-SENSOR-AIRCRAFT-144-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-144
AIRCRAFT-SENSOR-AIRCRAFT-144-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-144
AIRCRAFT-SENSOR-AIRCRAFT-144-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-144
AIRCRAFT-SENSOR-AIRCRAFT-145-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-145
AIRCRAFT-SENSOR-AIRCRAFT-145-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-145
AIRCRAFT-SENSOR-AIRCRAFT-145-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-145
AIRCRAFT-SENSOR-AIRCRAFT-145-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-145
AIRCRAFT-SENSOR-AIRCRAFT-146-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-146
AIRCRAFT-SENSOR-AIRCRAFT-146-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-146
AIRCRAFT-SENSOR-AIRCRAFT-146-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-146
AIRCRAFT-SENSOR-AIRCRAFT-146-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-146
AIRCRAFT-SENSOR-AIRCRAFT-147-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-147
AIRCRAFT-SENSOR-AIRCRAFT-147-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-147
AIRCRAFT-SENSOR-AIRCRAFT-147-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-147
AIRCRAFT-SENSOR-AIRCRAFT-147-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-147
AIRCRAFT-SENSOR-AIRCRAFT-148-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-148
AIRCRAFT-SENSOR-AIRCRAFT-148-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-148
AIRCRAFT-SENSOR-AIRCRAFT-148-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-148
AIRCRAFT-SENSOR-AIRCRAFT-148-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-148
AIRCRAFT-SENSOR-AIRCRAFT-149-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-149
AIRCRAFT-SENSOR-AIRCRAFT-149-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-149
AIRCRAFT-SENSOR-AIRCRAFT-149-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-149
AIRCRAFT-SENSOR-AIRCRAFT-149-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-149
AIRCRAFT-SENSOR-AIRCRAFT-15-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-15
AIRCRAFT-SENSOR-AIRCRAFT-15-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-15
AIRCRAFT-SENSOR-AIRCRAFT-15-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-15
AIRCRAFT-SENSOR-AIRCRAFT-15-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-15
AIRCRAFT-SENSOR-AIRCRAFT-150-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-150
AIRCRAFT-SENSOR-AIRCRAFT-150-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-150
AIRCRAFT-SENSOR-AIRCRAFT-150-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-150
AIRCRAFT-SENSOR-AIRCRAFT-150-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-150
AIRCRAFT-SENSOR-AIRCRAFT-151-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-151
AIRCRAFT-SENSOR-AIRCRAFT-151-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-151
AIRCRAFT-SENSOR-AIRCRAFT-151-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-151
AIRCRAFT-SENSOR-AIRCRAFT-151-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-151
AIRCRAFT-SENSOR-AIRCRAFT-152-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-152
AIRCRAFT-SENSOR-AIRCRAFT-152-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-152
AIRCRAFT-SENSOR-AIRCRAFT-152-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-152
AIRCRAFT-SENSOR-AIRCRAFT-152-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-152
AIRCRAFT-SENSOR-AIRCRAFT-153-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-153
AIRCRAFT-SENSOR-AIRCRAFT-153-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-153
AIRCRAFT-SENSOR-AIRCRAFT-153-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-153
AIRCRAFT-SENSOR-AIRCRAFT-153-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-153
AIRCRAFT-SENSOR-AIRCRAFT-154-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-154
AIRCRAFT-SENSOR-AIRCRAFT-154-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-154
AIRCRAFT-SENSOR-AIRCRAFT-154-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-154
AIRCRAFT-SENSOR-AIRCRAFT-154-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-154
AIRCRAFT-SENSOR-AIRCRAFT-155-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-155
AIRCRAFT-SENSOR-AIRCRAFT-155-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-155
AIRCRAFT-SENSOR-AIRCRAFT-155-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-155
AIRCRAFT-SENSOR-AIRCRAFT-155-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-155
AIRCRAFT-SENSOR-AIRCRAFT-156-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-156
AIRCRAFT-SENSOR-AIRCRAFT-156-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-156
AIRCRAFT-SENSOR-AIRCRAFT-156-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-156
AIRCRAFT-SENSOR-AIRCRAFT-156-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-156
AIRCRAFT-SENSOR-AIRCRAFT-157-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-157
AIRCRAFT-SENSOR-AIRCRAFT-157-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-157
AIRCRAFT-SENSOR-AIRCRAFT-157-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-157
AIRCRAFT-SENSOR-AIRCRAFT-157-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-157
AIRCRAFT-SENSOR-AIRCRAFT-158-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-158
AIRCRAFT-SENSOR-AIRCRAFT-158-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-158
AIRCRAFT-SENSOR-AIRCRAFT-158-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-158
AIRCRAFT-SENSOR-AIRCRAFT-158-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-158
AIRCRAFT-SENSOR-AIRCRAFT-159-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-159
AIRCRAFT-SENSOR-AIRCRAFT-159-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-159
AIRCRAFT-SENSOR-AIRCRAFT-159-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-159
AIRCRAFT-SENSOR-AIRCRAFT-159-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-159
AIRCRAFT-SENSOR-AIRCRAFT-16-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-16
AIRCRAFT-SENSOR-AIRCRAFT-16-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-16
AIRCRAFT-SENSOR-AIRCRAFT-16-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-16
AIRCRAFT-SENSOR-AIRCRAFT-16-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-16
AIRCRAFT-SENSOR-AIRCRAFT-160-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-160
AIRCRAFT-SENSOR-AIRCRAFT-160-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-160
AIRCRAFT-SENSOR-AIRCRAFT-160-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-160
AIRCRAFT-SENSOR-AIRCRAFT-160-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-160
AIRCRAFT-SENSOR-AIRCRAFT-161-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-161
AIRCRAFT-SENSOR-AIRCRAFT-161-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-161
AIRCRAFT-SENSOR-AIRCRAFT-161-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-161
AIRCRAFT-SENSOR-AIRCRAFT-161-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-161
AIRCRAFT-SENSOR-AIRCRAFT-162-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-162
AIRCRAFT-SENSOR-AIRCRAFT-162-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-162
AIRCRAFT-SENSOR-AIRCRAFT-162-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-162
AIRCRAFT-SENSOR-AIRCRAFT-162-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-162
AIRCRAFT-SENSOR-AIRCRAFT-163-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-163
AIRCRAFT-SENSOR-AIRCRAFT-163-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-163
AIRCRAFT-SENSOR-AIRCRAFT-163-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-163
AIRCRAFT-SENSOR-AIRCRAFT-163-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-163
AIRCRAFT-SENSOR-AIRCRAFT-164-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-164
AIRCRAFT-SENSOR-AIRCRAFT-164-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-164
AIRCRAFT-SENSOR-AIRCRAFT-164-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-164
AIRCRAFT-SENSOR-AIRCRAFT-164-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-164
AIRCRAFT-SENSOR-AIRCRAFT-165-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-165
AIRCRAFT-SENSOR-AIRCRAFT-165-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-165
AIRCRAFT-SENSOR-AIRCRAFT-165-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-165
AIRCRAFT-SENSOR-AIRCRAFT-165-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-165
AIRCRAFT-SENSOR-AIRCRAFT-166-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-166
AIRCRAFT-SENSOR-AIRCRAFT-166-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-166
AIRCRAFT-SENSOR-AIRCRAFT-166-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-166
AIRCRAFT-SENSOR-AIRCRAFT-166-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-166
AIRCRAFT-SENSOR-AIRCRAFT-167-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-167
AIRCRAFT-SENSOR-AIRCRAFT-167-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-167
AIRCRAFT-SENSOR-AIRCRAFT-167-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-167
AIRCRAFT-SENSOR-AIRCRAFT-167-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-167
AIRCRAFT-SENSOR-AIRCRAFT-168-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-168
AIRCRAFT-SENSOR-AIRCRAFT-168-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-168
AIRCRAFT-SENSOR-AIRCRAFT-168-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-168
AIRCRAFT-SENSOR-AIRCRAFT-168-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-168
AIRCRAFT-SENSOR-AIRCRAFT-169-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-169
AIRCRAFT-SENSOR-AIRCRAFT-169-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-169
AIRCRAFT-SENSOR-AIRCRAFT-169-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-169
AIRCRAFT-SENSOR-AIRCRAFT-169-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-169
AIRCRAFT-SENSOR-AIRCRAFT-17-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-17
AIRCRAFT-SENSOR-AIRCRAFT-17-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-17
AIRCRAFT-SENSOR-AIRCRAFT-17-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-17
AIRCRAFT-SENSOR-AIRCRAFT-17-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-17
AIRCRAFT-SENSOR-AIRCRAFT-170-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-170
AIRCRAFT-SENSOR-AIRCRAFT-170-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-170
AIRCRAFT-SENSOR-AIRCRAFT-170-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-170
AIRCRAFT-SENSOR-AIRCRAFT-170-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-170
AIRCRAFT-SENSOR-AIRCRAFT-171-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-171
AIRCRAFT-SENSOR-AIRCRAFT-171-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-171
AIRCRAFT-SENSOR-AIRCRAFT-171-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-171
AIRCRAFT-SENSOR-AIRCRAFT-171-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-171
AIRCRAFT-SENSOR-AIRCRAFT-172-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-172
AIRCRAFT-SENSOR-AIRCRAFT-172-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-172
AIRCRAFT-SENSOR-AIRCRAFT-172-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-172
AIRCRAFT-SENSOR-AIRCRAFT-172-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-172
AIRCRAFT-SENSOR-AIRCRAFT-173-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-173
AIRCRAFT-SENSOR-AIRCRAFT-173-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-173
AIRCRAFT-SENSOR-AIRCRAFT-173-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-173
AIRCRAFT-SENSOR-AIRCRAFT-173-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-173
AIRCRAFT-SENSOR-AIRCRAFT-174-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-174
AIRCRAFT-SENSOR-AIRCRAFT-174-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-174
AIRCRAFT-SENSOR-AIRCRAFT-174-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-174
AIRCRAFT-SENSOR-AIRCRAFT-174-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-174
AIRCRAFT-SENSOR-AIRCRAFT-175-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-175
AIRCRAFT-SENSOR-AIRCRAFT-175-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-175
AIRCRAFT-SENSOR-AIRCRAFT-175-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-175
AIRCRAFT-SENSOR-AIRCRAFT-175-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-175
AIRCRAFT-SENSOR-AIRCRAFT-176-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-176
AIRCRAFT-SENSOR-AIRCRAFT-176-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-176
AIRCRAFT-SENSOR-AIRCRAFT-176-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-176
AIRCRAFT-SENSOR-AIRCRAFT-176-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-176
AIRCRAFT-SENSOR-AIRCRAFT-177-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-177
AIRCRAFT-SENSOR-AIRCRAFT-177-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-177
AIRCRAFT-SENSOR-AIRCRAFT-177-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-177
AIRCRAFT-SENSOR-AIRCRAFT-177-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-177
AIRCRAFT-SENSOR-AIRCRAFT-178-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-178
AIRCRAFT-SENSOR-AIRCRAFT-178-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-178
AIRCRAFT-SENSOR-AIRCRAFT-178-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-178
AIRCRAFT-SENSOR-AIRCRAFT-178-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-178
AIRCRAFT-SENSOR-AIRCRAFT-179-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-179
AIRCRAFT-SENSOR-AIRCRAFT-179-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-179
AIRCRAFT-SENSOR-AIRCRAFT-179-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-179
AIRCRAFT-SENSOR-AIRCRAFT-179-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-179
AIRCRAFT-SENSOR-AIRCRAFT-18-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-18
AIRCRAFT-SENSOR-AIRCRAFT-18-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-18
AIRCRAFT-SENSOR-AIRCRAFT-18-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-18
AIRCRAFT-SENSOR-AIRCRAFT-18-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-18
AIRCRAFT-SENSOR-AIRCRAFT-180-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-180
AIRCRAFT-SENSOR-AIRCRAFT-180-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-180
AIRCRAFT-SENSOR-AIRCRAFT-180-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-180
AIRCRAFT-SENSOR-AIRCRAFT-180-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-180
AIRCRAFT-SENSOR-AIRCRAFT-181-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-181
AIRCRAFT-SENSOR-AIRCRAFT-181-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-181
AIRCRAFT-SENSOR-AIRCRAFT-181-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-181
AIRCRAFT-SENSOR-AIRCRAFT-181-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-181
AIRCRAFT-SENSOR-AIRCRAFT-182-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-182
AIRCRAFT-SENSOR-AIRCRAFT-182-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-182
AIRCRAFT-SENSOR-AIRCRAFT-182-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-182
AIRCRAFT-SENSOR-AIRCRAFT-182-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-182
AIRCRAFT-SENSOR-AIRCRAFT-183-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-183
AIRCRAFT-SENSOR-AIRCRAFT-183-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-183
AIRCRAFT-SENSOR-AIRCRAFT-183-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-183
AIRCRAFT-SENSOR-AIRCRAFT-183-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-183
AIRCRAFT-SENSOR-AIRCRAFT-184-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-184
AIRCRAFT-SENSOR-AIRCRAFT-184-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-184
AIRCRAFT-SENSOR-AIRCRAFT-184-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-184
AIRCRAFT-SENSOR-AIRCRAFT-184-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-184
AIRCRAFT-SENSOR-AIRCRAFT-185-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-185
AIRCRAFT-SENSOR-AIRCRAFT-185-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-185
AIRCRAFT-SENSOR-AIRCRAFT-185-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-185
AIRCRAFT-SENSOR-AIRCRAFT-185-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-185
