id,name,unit,sensor
AIRCRAFT-SENSOR-AIRCRAFT-255-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-255
AIRCRAFT-SENSOR-AIRCRAFT-255-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-255
AIRCRAFT-SENSOR-AIRCRAFT-255-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-255
AIRCRAFT-SENSOR-AIRCRAFT-255-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-255
AIRCRAFT-SENSOR-AIRCRAFT-256-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-256
AIRCRAFT-SENSOR-AIRCRAFT-256-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-256
AIRCRAFT-SENSOR-AIRCRAFT-256-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-256
AIRCRAFT-SENSOR-AIRCRAFT-256-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-256
AIRCRAFT-SENSOR-AIRCRAFT-257-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-257
AIRCRAFT-SENSOR-AIRCRAFT-257-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-257
AIRCRAFT-SENSOR-AIRCRAFT-257-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-257
AIRCRAFT-SENSOR-AIRCRAFT-257-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-257
AIRCRAFT-SENSOR-AIRCRAFT-258-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-258
AIRCRAFT-SENSOR-AIRCRAFT-258-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-258
AIRCRAFT-SENSOR-AIRCRAFT-258-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-258
AIRCRAFT-SENSOR-AIRCRAFT-258-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-258
AIRCRAFT-SENSOR-AIRCRAFT-259-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-259
AIRCRAFT-SENSOR-AIRCRAFT-259-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-259
AIRCRAFT-SENSOR-AIRCRAFT-259-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-259
AIRCRAFT-SENSOR-AIRCRAFT-259-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-259
AIRCRAFT-SENSOR-AIRCRAFT-26-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-26
AIRCRAFT-SENSOR-AIRCRAFT-26-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-26
AIRCRAFT-SENSOR-AIRCRAFT-26-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-26
AIRCRAFT-SENSOR-AIRCRAFT-26-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-26
AIRCRAFT-SENSOR-AIRCRAFT-260-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-260
AIRCRAFT-SENSOR-AIRCRAFT-260-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-260
AIRCRAFT-SENSOR-AIRCRAFT-260-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-260
AIRCRAFT-SENSOR-AIRCRAFT-260-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-260
AIRCRAFT-SENSOR-AIRCRAFT-261-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-261
AIRCRAFT-SENSOR-AIRCRAFT-261-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-261
AIRCRAFT-SENSOR-AIRCRAFT-261-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-261
AIRCRAFT-SENSOR-AIRCRAFT-261-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-261
AIRCRAFT-SENSOR-AIRCRAFT-262-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-262
AIRCRAFT-SENSOR-AIRCRAFT-262-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-262
AIRCRAFT-SENSOR-AIRCRAFT-262-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-262
AIRCRAFT-SENSOR-AIRCRAFT-262-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-262
AIRCRAFT-SENSOR-AIRCRAFT-263-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-263
AIRCRAFT-SENSOR-AIRCRAFT-263-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-263
AIRCRAFT-SENSOR-AIRCRAFT-263-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-263
AIRCRAFT-SENSOR-AIRCRAFT-263-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-263
AIRCRAFT-SENSOR-AIRCRAFT-264-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-264
AIRCRAFT-SENSOR-AIRCRAFT-264-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-264
AIRCRAFT-SENSOR-AIRCRAFT-264-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-264
AIRCRAFT-SENSOR-AIRCRAFT-264-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-264
AIRCRAFT-SENSOR-AIRCRAFT-265-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-265
AIRCRAFT-SENSOR-AIRCRAFT-265-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-265
AIRCRAFT-SENSOR-AIRCRAFT-265-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-265
AIRCRAFT-SENSOR-AIRCRAFT-265-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-265
AIRCRAFT-SENSOR-AIRCRAFT-266-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-266
AIRCRAFT-SENSOR-AIRCRAFT-266-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-266
AIRCRAFT-SENSOR-AIRCRAFT-266-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-266
AIRCRAFT-SENSOR-AIRCRAFT-266-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-266
AIRCRAFT-SENSOR-AIRCRAFT-267-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-267
AIRCRAFT-SENSOR-AIRCRAFT-267-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-267
AIRCRAFT-SENSOR-AIRCRAFT-267-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-267
AIRCRAFT-SENSOR-AIRCRAFT-267-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-267
AIRCRAFT-SENSOR-AIRCRAFT-268-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-268
AIRCRAFT-SENSOR-AIRCRAFT-268-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-268
AIRCRAFT-SENSOR-AIRCRAFT-268-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-268
AIRCRAFT-SENSOR-AIRCRAFT-268-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-268
AIRCRAFT-SENSOR-AIRCRAFT-269-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-269
AIRCRAFT-SENSOR-AIRCRAFT-269-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-269
AIRCRAFT-SENSOR-AIRCRAFT-269-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-269
AIRCRAFT-SENSOR-AIRCRAFT-269-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-269
AIRCRAFT-SENSOR-AIRCRAFT-27-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-27
AIRCRAFT-SENSOR-AIRCRAFT-27-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-27
AIRCRAFT-SENSOR-AIRCRAFT-27-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-27
AIRCRAFT-SENSOR-AIRCRAFT-27-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-27
AIRCRAFT-SENSOR-AIRCRAFT-270-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-270
AIRCRAFT-SENSOR-AIRCRAFT-270-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-270
AIRCRAFT-SENSOR-AIRCRAFT-270-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-270
AIRCRAFT-SENSOR-AIRCRAFT-270-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-270
AIRCRAFT-SENSOR-AIRCRAFT-271-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-271
AIRCRAFT-SENSOR-AIRCRAFT-271-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-271
AIRCRAFT-SENSOR-AIRCRAFT-271-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-271
AIRCRAFT-SENSOR-AIRCRAFT-271-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-271
AIRCRAFT-SENSOR-AIRCRAFT-272-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-272
AIRCRAFT-SENSOR-AIRCRAFT-272-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-272
AIRCRAFT-SENSOR-AIRCRAFT-272-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-272
AIRCRAFT-SENSOR-AIRCRAFT-272-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-272
AIRCRAFT-SENSOR-AIRCRAFT-273-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-273
AIRCRAFT-SENSOR-AIRCRAFT-273-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-273
AIRCRAFT-SENSOR-AIRCRAFT-273-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-273
AIRCRAFT-SENSOR-AIRCRAFT-273-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-273
AIRCRAFT-SENSOR-AIRCRAFT-274-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-274
AIRCRAFT-SENSOR-AIRCRAFT-274-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-274
AIRCRAFT-SENSOR-AIRCRAFT-274-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-274
AIRCRAFT-SENSOR-AIRCRAFT-274-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-274
AIRCRAFT-SENSOR-AIRCRAFT-275-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-275
AIRCRAFT-SENSOR-AIRCRAFT-275-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-275
AIRCRAFT-SENSOR-AIRCRAFT-275-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-275
AIRCRAFT-SENSOR-AIRCRAFT-275-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-275
AIRCRAFT-SENSOR-AIRCRAFT-276-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-276
AIRCRAFT-SENSOR-AIRCRAFT-276-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-276
AIRCRAFT-SENSOR-AIRCRAFT-276-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-276
AIRCRAFT-SENSOR-AIRCRAFT-276-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-276
AIRCRAFT-SENSOR-AIRCRAFT-277-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-277
AIRCRAFT-SENSOR-AIRCRAFT-277-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-277
AIRCRAFT-SENSOR-AIRCRAFT-277-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-277
AIRCRAFT-SENSOR-AIRCRAFT-277-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-277
AIRCRAFT-SENSOR-AIRCRAFT-278-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-278
AIRCRAFT-SENSOR-AIRCRAFT-278-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-278
AIRCRAFT-SENSOR-AIRCRAFT-278-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-278
AIRCRAFT-SENSOR-AIRCRAFT-278-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-278
AIRCRAFT-SENSOR-AIRCRAFT-279-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-279
AIRCRAFT-SENSOR-AIRCRAFT-279-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-279
AIRCRAFT-SENSOR-AIRCRAFT-279-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-279
AIRCRAFT-SENSOR-AIRCRAFT-279-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-279
AIRCRAFT-SENSOR-AIRCRAFT-28-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-28
AIRCRAFT-SENSOR-AIRCRAFT-28-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-28
AIRCRAFT-SENSOR-AIRCRAFT-28-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-28
AIRCRAFT-SENSOR-AIRCRAFT-28-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-28
AIRCRAFT-SENSOR-AIRCRAFT-280-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-280
AIRCRAFT-SENSOR-AIRCRAFT-280-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-280
AIRCRAFT-SENSOR-AIRCRAFT-280-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-280
AIRCRAFT-SENSOR-AIRCRAFT-280-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-280
AIRCRAFT-SENSOR-AIRCRAFT-281-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-281
AIRCRAFT-SENSOR-AIRCRAFT-281-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-281
AIRCRAFT-SENSOR-AIRCRAFT-281-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-281
AIRCRAFT-SENSOR-AIRCRAFT-281-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-281
AIRCRAFT-SENSOR-AIRCRAFT-282-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-282
AIRCRAFT-SENSOR-AIRCRAFT-282-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-282
AIRCRAFT-SENSOR-AIRCRAFT-282-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-282
AIRCRAFT-SENSOR-AIRCRAFT-282-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-282
AIRCRAFT-SENSOR-AIRCRAFT-283-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-283
AIRCRAFT-SENSOR-AIRCRAFT-283-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-283
AIRCRAFT-SENSOR-AIRCRAFT-283-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-283
AIRCRAFT-SENSOR-AIRCRAFT-283-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-283
AIRCRAFT-SENSOR-AIRCRAFT-284-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-284
AIRCRAFT-SENSOR-AIRCRAFT-284-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-284
AIRCRAFT-SENSOR-AIRCRAFT-284-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-284
AIRCRAFT-SENSOR-AIRCRAFT-284-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-284
AIRCRAFT-SENSOR-AIRCRAFT-285-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-285
AIRCRAFT-SENSOR-AIRCRAFT-285-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-285
AIRCRAFT-SENSOR-AIRCRAFT-285-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-285
AIRCRAFT-SENSOR-AIRCRAFT-285-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-285
AIRCRAFT-SENSOR-AIRCRAFT-286-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-286
AIRCRAFT-SENSOR-AIRCRAFT-286-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-286
AIRCRAFT-SENSOR-AIRCRAFT-286-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-286
AIRCRAFT-SENSOR-AIRCRAFT-286-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-286
AIRCRAFT-SENSOR-AIRCRAFT-287-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-287
AIRCRAFT-SENSOR-AIRCRAFT-287-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-287
AIRCRAFT-SENSOR-AIRCRAFT-287-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-287
AIRCRAFT-SENSOR-AIRCRAFT-287-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-287
AIRCRAFT-SENSOR-AIRCRAFT-288-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-288
AIRCRAFT-SENSOR-AIRCRAFT-288-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-288
AIRCRAFT-SENSOR-AIRCRAFT-288-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-288
AIRCRAFT-SENSOR-AIRCRAFT-288-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-288
AIRCRAFT-SENSOR-AIRCRAFT-289-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-289
AIRCRAFT-SENSOR-AIRCRAFT-289-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-289
AIRCRAFT-SENSOR-AIRCRAFT-289-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-289
AIRCRAFT-SENSOR-AIRCRAFT-289-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-289
AIRCRAFT-SENSOR-AIRCRAFT-29-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-29
AIRCRAFT-SENSOR-AIRCRAFT-29-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-29
AIRCRAFT-SENSOR-AIRCRAFT-29-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-29
AIRCRAFT-SENSOR-AIRCRAFT-29-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-29
AIRCRAFT-SENSOR-AIRCRAFT-290-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-290
AIRCRAFT-SENSOR-AIRCRAFT-290-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-290
AIRCRAFT-SENSOR-AIRCRAFT-290-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-290
AIRCRAFT-SENSOR-AIRCRAFT-290-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-290
AIRCRAFT-SENSOR-AIRCRAFT-291-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-291
AIRCRAFT-SENSOR-AIRCRAFT-291-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-291
AIRCRAFT-SENSOR-AIRCRAFT-291-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-291
AIRCRAFT-SENSOR-AIRCRAFT-291-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-291
AIRCRAFT-SENSOR-AIRCRAFT-292-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-292
AIRCRAFT-SENSOR-AIRCRAFT-292-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-292
AIRCRAFT-SENSOR-AIRCRAFT-292-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-292
AIRCRAFT-SENSOR-AIRCRAFT-292-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-292
AIRCRAFT-SENSOR-AIRCRAFT-293-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-293
AIRCRAFT-SENSOR-AIRCRAFT-293-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-293
AIRCRAFT-SENSOR-AIRCRAFT-293-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-293
AIRCRAFT-SENSOR-AIRCRAFT-293-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-293
AIRCRAFT-SENSOR-AIRCRAFT-294-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-294
AIRCRAFT-SENSOR-AIRCRAFT-294-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-294
AIRCRAFT-SENSOR-AIRCRAFT-294-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-294
AIRCRAFT-SENSOR-AIRCRAFT-294-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-294
AIRCRAFT-SENSOR-AIRCRAFT-295-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-295
AIRCRAFT-SENSOR-AIRCRAFT-295-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-295
AIRCRAFT-SENSOR-AIRCRAFT-295-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-295
AIRCRAFT-SENSOR-AIRCRAFT-295-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-295
AIRCRAFT-SENSOR-AIRCRAFT-296-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-296
AIRCRAFT-SENSOR-AIRCRAFT-296-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-296
AIRCRAFT-SENSOR-AIRCRAFT-296-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-296
AIRCRAFT-SENSOR-AIRCRAFT-296-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-296
AIRCRAFT-SENSOR-AIRCRAFT-297-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-297
AIRCRAFT-SENSOR-AIRCRAFT-297-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-297
AIRCRAFT-SENSOR-AIRCRAFT-297-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-297
AIRCRAFT-SENSOR-AIRCRAFT-297-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-297
AIRCRAFT-SENSOR-AIRCRAFT-298-Fan-Rotation-Speed,Fan Rotation Speed,rpm,AIRCRAFT-SENSOR-AIRCRAFT-298
AIRCRAFT-SENSOR-AIRCRAFT-298-Oil-Pressure,Oil Pressure,bar,AIRCRAFT-SENSOR-AIRCRAFT-298
AIRCRAFT-SENSOR-AIRCRAFT-298-Oil-Temperature,Oil Temperature,°C,AIRCRAFT-SENSOR-AIRCRAFT-298
AIRCRAFT-SENSOR-AIRCRAFT-298-Vibration,Vibration,mm/s,AIRCRAFT-SENSOR-AIRCRAFT-298
